binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,duplicate_2,random label num 3,multicollinearity 1,constant_1,correlated w target 2,semi_constant_1,constant_2,corr_feature_class,uniform corr 2,duplicate_1,pd qcut1,correlated w target 1,outliers 1,random choice 4,informative_2,random choice 2,outliers 2,target,min max scaling,semi_constant_2,pd qcut3,random choice 7,random label num 11,informative_1,uniform corr 1,pd qcut2,multicollinearity 3,standard scaling,multicollinearity 4,multicollinearity 2,class
binary_2,Bryan,Oliver,,7675608237,uchambers@example.org,846 Stephen Mountain,Gregoryfort,NY,68616,0.8556147409989134,label num lo 2,0.2732522405163381,constant_value,1.6251485292142276,q_const_0,constant_value,3.9836266438748096,0.6695588366208612,0.7661140866194722,High,,0.20631990744924122,,0.8556147409989134,Rand Choice 2,,1.828224090254838,351.22365463648083,q_const_0,G5,Wednesday,,0.7661140866194722,0.783505373952478,,-0.4479601860250821,,-1.0414384347140653,-1.5387214600791026,1
,Casey,Lawson,,+1-842-588-7477x409,glenda99@example.org,0512 Brandy Street Apt. 296,,UT,54304,-2.2719206589572716,,0.48658400408725533,constant_value,,q_const_0,constant_value,,0.5703073856566312,-1.1680189664282417,Low,-4.860362357186476,1.3483684276078283,,-2.2719206589572716,Rand Choice 2,,-4.298044127608085,314.9276036229946,q_const_0,G1,Sunday,label num hi 9,-1.1680189664282417,0.12798146062153865,,,,0.22758108402495883,,0
binary_1,,Thomas,1978-12-24,+1-828-950-4770x05624,,801 Ruth Walk Apt. 274,East Randytown,MH,52023,-0.32146947796488645,label num lo 2,3.423834411993159,constant_value,,q_const_0,constant_value,,0.14176775149853355,1.0067800358230907,,,2.1083383874609885,,-0.32146947796488645,Rand Choice 2,,-0.763662338223457,106.05194864192667,q_const_0,G4,Monday,label num hi 9,1.0067800358230907,0.4052132801762377,,1.359447762846948,,1.3486483820049961,1.8512255408540756,0
,,Hines,2018-05-03,+1-257-641-1380x653,juanjoseph@example.net,00260 Thompson Views,Garyshire,NM,11058,1.4983087107947717,,-1.0410275559316604,constant_value,2.044901835890599,q_const_0,constant_value,,0.8367916024324236,-1.5767884680797637,High,,0.19127387350484154,West,1.4983087107947717,Rand Choice 1,,3.8968437102911104,342.4374681053505,q_const_0,,Thursday,label num hi 7,-1.5767884680797637,0.4706898907007143,Q4,-0.9131489532876594,68651.95471310537,-1.2205272536462584,0.4804379127291606,1
binary_1,Theresa,Price,1970-03-27,4403731184,qmiller@example.org,005 Cherry Plains,,NJ,25609,-0.10167729153752847,,0.4593023418093965,constant_value,,q_const_0,constant_value,,0.2976744597546328,-0.6671003851562324,High,3.913110098594365,1.736126468163342,West,-0.10167729153752847,Rand Choice 1,,0.20161744348642763,338.0790850311338,q_const_0,G4,Saturday,label num hi 8,-0.6671003851562324,0.8898879506808373,Q3,-0.7937218027014725,61063.68565080767,-1.1126293621925507,-0.718349061327016,0
binary_1,Andrea,,2015-06-22,+1-725-350-5963x4362,vkelly@example.com,069 Brown Valleys,North Paula,RI,15442,0.8873852174650597,,0.4059482169021621,constant_value,1.8641911640604116,q_const_0,constant_value,,0.5250193545418776,1.0631536450023034,High,-0.05859404160949078,-0.5047444973651047,,0.8873852174650597,Rand Choice 1,4.311523621550241,1.8084949479799473,,q_const_0,,Friday,,1.0631536450023034,0.7469286309668467,,-0.5739705069555108,,-0.2250200984628699,-0.5862943995735483,1
binary_2,,Johnson,1924-09-18,(596)815-4170x53372,james42@example.net,,,,,2.292819442555727,label num lo 3,1.355609449851604,constant_value,6.3304070524993685,q_const_0,constant_value,0.4763007304339826,0.9386997086703582,2.261471207219914,,,3.2538573039627394,West,2.292819442555727,Rand Choice 1,,4.464222846874488,399.79580839466996,q_const_0,G6,Monday,label num hi 9,2.261471207219914,0.9067223934845372,,-1.1235430738614611,48590.66901893969,-0.8896386526060709,2.103168846379691,1
binary_1,,Thomas,1963-11-18,920-705-2225x32530,,48758 Brown Corners Suite 648,East Marissa,MH,79161,0.7230743830960114,,-0.7409256332568296,constant_value,,q_const_0,constant_value,,0.4672485993748587,0.37942674439701274,High,,,West,0.7230743830960114,Rand Choice 1,,1.658638655617028,,q_const_0,G5,Tuesday,label num hi 4,0.37942674439701274,0.33676130548980826,,-0.6041132852352264,42637.538955104545,-0.8053743327521036,-0.44949630168536037,1
binary_1,,Green,1952-08-02,001-919-946-6552x74925,juliecasey@example.org,217 Sutton Cape,,MI,29775,-1.1194194037687266,label num lo 2,-1.4370587470311529,constant_value,,q_const_0,constant_value,,0.17976330081401187,0.34119199142976475,Low,,0.43396867695393043,East,-1.1194194037687266,Rand Choice 1,4.118861837633009,-2.275843426854657,363.07244557369205,q_const_0,G3,Monday,label num hi 10,0.34119199142976475,0.16855089967580644,Q1,-1.0132402468157118,,-0.6737970009001029,-1.3540070627624297,1
,,Jackson,2009-04-22,640.625.5335,ethanmejia@example.org,64330 Kristin Dam,West Michaelmouth,IL,,-0.3905627908488736,label num lo 1,0.7070560063418835,constant_value,0.18538458709826694,q_const_0,constant_value,,0.6754760129093624,-0.6182603171043317,Low,,0.005483079539505181,East,-0.3905627908488736,Rand Choice 1,4.704586394500525,-0.4314741220976874,329.1208446852519,q_const_0,G4,Tuesday,label num hi 7,-0.6182603171043317,0.6311837759903982,,1.1523932523915632,56151.2482896255,0.9266780679168446,0.8994108153365442,1
binary_1,,Todd,1911-01-08,623-523-9108,geaton@example.net,6585 Paula Brook Suite 463,Jessicaside,MD,30923,-0.5869700123450625,,-2.4943099943010796,constant_value,,q_const_0,constant_value,,0.5279907709753607,-0.7839281478609479,Low,,-0.19005817337596018,North,-0.5869700123450625,Rand Choice 2,,-0.8031383382093148,,q_const_0,G4,Sunday,label num hi 4,-0.7839281478609479,0.19828399973510175,,-1.1005274838842392,,-1.240891151553721,-1.43133607832136,0
binary_2,,Wade,1941-10-12,(956)513-1492x6637,gilmorejennifer@example.net,4913 Anderson Tunnel Suite 893,,WI,38752,2.0409585076077015,label num lo 1,-0.28383932387718375,constant_value,2.3171991708146606,q_const_0,constant_value,,0.9038165866027251,-0.9417224077251534,High,,-0.5483391456762868,North,2.0409585076077015,Rand Choice 1,,4.871307035741182,116.25604480404138,q_const_0,G6,Monday,label num hi 9,-0.9417224077251534,0.6077949060181764,,0.29109215247567144,,-0.13178378425290743,-1.6443482225747417,1
binary_2,Louis,Willis,2013-01-27,+1-536-550-9855x15723,william77@example.com,32064 Daniel Locks Apt. 958,West Tiffany,ND,,-3.0058804312860676,label num lo 2,-0.8861900312819734,constant_value,,q_const_0,constant_value,2.1958615151563228,0.012093773134824468,-1.5596477515544054,Low,-8.978326024999612,0.11572700668900765,West,-3.0058804312860676,Rand Choice 2,,-5.754134949169219,429.5144741755094,q_const_0,G1,Sunday,,-1.5596477515544054,0.07973558483758258,,-0.4735732223816923,,-0.8582431711968642,-0.17987760473394118,0
,April,Lambert,1990-08-13,,dcameron@example.net,,,,,-0.7408752776060394,label num lo 3,-0.7651899258834847,constant_value,,q_const_0,constant_value,,0.48259489937366024,0.18573440095004579,Low,-1.179633197204986,0.12128727632553386,East,-0.7408752776060394,Rand Choice 1,4.181207676559266,-1.4192415391649071,,q_const_0,G3,Monday,label num hi 9,0.18573440095004579,0.2225748539196314,Q2,,66649.2110393254,-0.5310951990896386,-1.4710087525735556,0
,,,1915-04-15,,ccunningham@example.net,35987 Jimmy Tunnel Suite 552,South Danielle,AS,88361,1.4322484335469174,,1.774925407954359,constant_value,5.591472434813717,q_const_0,constant_value,,0.6479683678533694,1.5901974068370235,High,,-1.0371363343898277,East,1.4322484335469174,Rand Choice 1,,2.819616008990997,403.78025002138367,q_const_0,G6,Sunday,,1.5901974068370235,0.643676750743311,,-1.3850026482635343,,-0.6762004916030048,-0.007076630277384609,1
binary_2,Jacob,Woods,1938-09-18,644-557-3950,donald58@example.org,831 Christine Cove,Lake Scott,ME,,0.7402418386342272,label num lo 1,-1.3019328008228,constant_value,2.4604344727142387,q_const_0,constant_value,-0.44910927455782224,0.6967053835951822,-1.5105128948265814,High,1.5987443999335036,0.645579717383826,East,0.7402418386342272,Rand Choice 2,0.9345289809693407,2.253828420557674,330.92057074455505,q_const_0,G5,Saturday,label num hi 3,-1.5105128948265814,0.9360833288590507,,0.1255898734040141,40541.683517683465,-0.1872483638083037,-0.21214856539517374,1
binary_1,Alexandra,,1958-06-26,(246)557-0292x667,jmoore@example.org,,Williamchester,VT,83701,1.4621005522216917,label num lo 2,0.6919099913229673,constant_value,,q_const_0,constant_value,1.422226675891842,0.7924091778939004,1.4522613428429403,High,,,East,1.4621005522216917,Rand Choice 1,-0.18653362594568512,2.9243018944899406,,q_const_0,G6,Monday,label num hi 10,1.4522613428429403,0.09286897298318081,,-0.35225813393764654,,-0.4906864981072955,-0.47273293305548336,1
binary_1,,,1979-09-17,001-352-822-1524x760,heather27@example.com,442 Cline Square Apt. 438,Sarahland,OK,,-0.7641317873760721,label num lo 1,-0.032882010852778504,constant_value,,q_const_0,constant_value,2.2884064877650676,0.10854240702465867,-0.7836851872554924,Low,0.13886810802415567,1.6825863682949262,North,-0.7641317873760721,Rand Choice 1,-1.5354379769388187,-1.1826096589338015,,q_const_0,G3,Saturday,label num hi 11,-0.7836851872554924,0.291840965170287,,-0.05760468858500888,,-0.059022717246407334,0.2981996069167488,0
binary_2,Scott,Dalton,1962-05-13,(813)456-2552,fjohnson@example.net,1814 Miller Circles Apt. 544,Watkinsshire,LA,,0.4789623515248631,label num lo 2,0.32947599213051215,constant_value,,q_const_0,constant_value,,0.931362817278177,-0.484644577253578,High,,1.3354823528125668,North,0.4789623515248631,Rand Choice 2,,1.391171471469331,433.3108505129511,q_const_0,G5,Monday,label num hi 11,-0.484644577253578,0.5992358404973456,Q3,0.15747545569543606,38577.55538571858,0.08751714638183553,0.059396016612883726,1
binary_2,,Hughes,2000-11-12,(598)399-7808x91447,ejohnson@example.net,366 Spencer Trail Suite 643,,MI,,-0.5365593046997368,,1.753948018743807,constant_value,,q_const_0,constant_value,0.7603385652513595,0.6332289194940206,-0.9692678597322187,Low,-3.772990911958903,,North,-0.5365593046997368,Rand Choice 2,2.501201001645284,-0.6404188858415392,,q_const_0,,Thursday,label num hi 10,-0.9692678597322187,0.6087284573360386,,-0.7616311777803965,,-0.4806018324450061,2.3729799167723393,0
binary_2,Connor,Forbes,1942-04-23,001-657-559-0066x86552,megangross@example.net,286 Michael Way Apt. 041,North Terrishire,SC,50977,1.0084934116845585,label num lo 2,0.3530644911660836,constant_value,,q_const_0,constant_value,,0.3974968945281542,1.19560199574492,High,5.518946152807762,-0.5728174181822383,East,1.0084934116845585,Rand Choice 1,,2.0287185087473016,,q_const_0,,Friday,label num hi 1,1.19560199574492,0.9378394541760212,Q3,,43714.33809611475,0.5609760724773505,1.2141795208142518,1
binary_1,Destiny,Estrada,1993-11-07,001-564-647-9206x4280,rlowe@example.com,,,,,-0.24795003081853428,,0.036179291691440144,constant_value,,q_const_0,constant_value,,0.7609300125554002,-0.21927612226644566,Low,,0.06409027705484897,South,-0.24795003081853428,Rand Choice 2,3.449166053482698,-0.24395158675192163,,q_const_0,G4,Thursday,label num hi 7,-0.21927612226644566,0.21592462663961914,,1.377090811990001,,1.4609940094078355,-1.4346774484131548,1
,Martin,,1927-10-14,667.232.9504x19893,zacharywilliamson@example.com,164 Marie View Apt. 021,Lake William,NM,00693,1.1957967244335501,label num lo 3,-1.264516573118844,constant_value,,q_const_0,constant_value,3.177303065115038,0.9204573064302125,-0.3326989307319863,High,1.9761908344663777,-0.6597981754502172,South,1.1957967244335501,Rand Choice 2,,2.8814072586915476,273.44927274761835,q_const_0,G6,Wednesday,label num hi 11,-0.3326989307319863,0.6532781666900094,Q4,-0.27109139182770703,42133.79907711324,-0.3589750553642304,-2.344044236172284,1
binary_2,Ronald,,1982-10-15,+1-563-210-3866x0283,ztorres@example.org,4455 Williams Hollow Apt. 203,South Cole,FM,64506,-4.154350476173738,label num lo 2,-0.05198325169975736,constant_value,-1.5106407095857204,q_const_0,constant_value,-1.0935800048193394,0.007031098097890673,-1.9136032020629863,Low,,-0.9790026452115834,South,-4.154350476173738,Rand Choice 2,3.6751135258134213,-8.109048710156069,268.8859873648609,q_const_0,,Thursday,label num hi 3,-1.9136032020629863,0.09890038118428718,,-0.5569003207708962,46176.43766590285,-0.35609326324845314,,0
binary_2,Brian,Rodriguez,2016-12-11,778.367.2444,jonesgeorge@example.com,17505 Loretta Junctions,Mcdanielchester,SC,09217,0.6344438984532108,label num lo 1,-1.4718489922972844,constant_value,,q_const_0,constant_value,,0.46468464870972387,-0.7617949228514992,High,,-0.7958741169436807,West,0.6344438984532108,Rand Choice 2,,1.8060321329441607,458.3235655376203,q_const_0,G5,Sunday,label num hi 11,-0.7617949228514992,0.5266762351874719,Q3,-0.548355007469324,40097.41463117573,-0.2643474814826664,-0.00279002831915632,0
,,Wyatt,2000-10-26,,robertsonthomas@example.com,916 Julie Centers,North Lauraport,CO,87897,1.7523748497319198,,1.0492092155603405,constant_value,,q_const_0,constant_value,0.004736875083446668,0.6728438642380186,0.36389642368477815,High,2.8299642825796716,0.3867237260304882,North,1.7523748497319198,Rand Choice 2,1.1346674634503011,3.867518490764893,444.04066445266415,q_const_0,G6,Saturday,label num hi 7,0.36389642368477815,0.6877678022651323,,0.26391587864584803,,0.3132709103592848,-0.6807468109413559,1
,,Lam,1978-05-03,577-416-8311x460,benjaminmorton@example.net,650 Amy Station Suite 609,New Robert,MS,90595,0.6357382416079755,label num lo 1,-1.264168262846999,constant_value,,q_const_0,constant_value,2.2203687168436756,0.8288115574339355,0.5453732059037646,High,-0.030563035082348478,1.6017992212356933,West,0.6357382416079755,Rand Choice 2,-0.6910019919659516,1.422571973857382,190.07835169638008,q_const_0,G5,Sunday,label num hi 10,0.5453732059037646,0.11942633048434326,,-1.4570848500650893,59881.06916779871,-1.6655920560573987,-1.8811948702664723,1
binary_1,,Garrett,1916-01-26,680.343.6142,austin20@example.org,284 Eduardo Squares Suite 150,Lake Matthew,NM,65924,3.0194033823187754,label num lo 1,1.3355446017663395,constant_value,6.263062847133188,q_const_0,constant_value,1.5722324376221155,0.9512049636734214,-1.3426035252602408,High,10.648299997832233,-0.6551565925750398,,3.0194033823187754,Rand Choice 1,3.033456352280488,7.085137950549875,491.8837575480743,q_const_0,G6,Monday,label num hi 7,-1.3426035252602408,0.9953401585930125,Q4,-0.8916095066186197,,-1.0884436555126635,,1
,David,Daniel,1973-02-17,001-985-231-0197,delgadochad@example.com,,Hardingmouth,GU,45046,0.8502478632265882,label num lo 1,1.0027930790774315,constant_value,0.4909986458087858,q_const_0,constant_value,,0.7356237411540323,-0.5225496420344059,High,,-0.08520048343353444,South,0.8502478632265882,Rand Choice 1,,2.1974952032036486,247.40851354133662,q_const_0,G5,Thursday,label num hi 4,-0.5225496420344059,0.837349672907266,Q3,-1.1121131250673404,,-1.624277446390731,0.16921306464245542,0
binary_1,Penny,Welch,1975-05-27,530.292.4353x045,anthony01@example.net,93850 Kimberly Forest,New Ashley,NV,,-1.1958989416715045,,0.8819031391918719,constant_value,,q_const_0,constant_value,-2.4223503750088167,0.04279686039652382,0.4002597669054947,Low,1.2270768582671079,1.9151833397460247,North,-1.1958989416715045,Rand Choice 1,1.2115162978605716,-2.457080529360598,281.6641531454996,q_const_0,G2,Monday,label num hi 1,0.4002597669054947,0.03754674649210633,,-0.6588382713428704,43252.71565910499,-0.8807151051021785,0.7990191908144401,0
binary_1,,Shepard,1984-02-13,001-807-968-3739x6728,breannameyer@example.net,25510 Lopez Estate,,TN,77266,1.3384858529080081,label num lo 2,2.53021038420741,constant_value,1.089254447822601,q_const_0,constant_value,4.105693472177558,0.6330593981295082,1.3997628088214704,High,-0.4269783179383091,-1.1073644201775876,East,1.3384858529080081,Rand Choice 2,,2.6750875847239515,,q_const_0,,Saturday,label num hi 11,1.3997628088214704,0.3731615055464167,Q4,-0.7997849051956757,45443.757098783055,-1.1467456037636394,0.5362053464421614,1
binary_1,Melanie,,1941-11-20,405-532-7631,zfoster@example.com,847 Kimberly Estate Suite 229,Port Richard,SC,52924,-1.3671441875693673,label num lo 1,-0.586813148090618,constant_value,,q_const_0,constant_value,,0.5891893911756152,-0.9671113926968453,Low,,-0.29692000426061305,North,-1.3671441875693673,Rand Choice 2,0.6412193800429655,-2.4197891793316493,478.44650002318707,q_const_0,G3,Sunday,label num hi 1,-0.9671113926968453,0.8711699981240415,,1.5387676570230118,,0.35296470919320616,0.3115747131069005,0
,Kevin,Moore,1948-02-11,(610)652-5915,watkinsmichael@example.net,387 Andrews Course Suite 928,Lake Tamaraton,IL,40104,0.7333451470287515,label num lo 2,0.1434861037428167,constant_value,,q_const_0,constant_value,,0.5822779158549067,0.7107961366555511,High,,-1.9194298855085967,North,0.7333451470287515,Rand Choice 2,,1.5827234406986308,349.5854829983153,q_const_0,G5,Sunday,,0.7107961366555511,0.8742422045337375,Q3,-0.6120572734661679,74982.74907957224,-0.44046931968058756,-0.20989444659542,1
,,Wilson,1944-04-08,646-890-0330,zbarnes@example.org,618 Soto Circles Apt. 460,,NY,,-0.9460259180291346,,-0.2540760858931079,constant_value,-1.6385806884772127,q_const_0,constant_value,0.49061350247583224,0.22644856919391326,2.029842299340718,Low,-2.798443205317213,0.022436418554066775,South,-0.9460259180291346,Rand Choice 2,,-2.4034633370104563,312.21333883027495,q_const_0,G3,Thursday,label num hi 4,2.029842299340718,,,0.1301044471158237,55038.711395785096,0.3789037115390581,0.22315981600777035,0
binary_1,Jessica,Miller,2021-11-26,999-279-3201,baileymichael@example.com,239 Davenport Spurs,,MN,14357,-2.3616623632981897,label num lo 3,1.5443205382556722,constant_value,,q_const_0,constant_value,4.311550483326949,0.18490446479596673,-1.3015216609911653,Low,-0.574292396135595,0.35185057746664045,North,-2.3616623632981897,Rand Choice 2,,-4.4507834767959995,312.8949276359303,q_const_0,G1,Saturday,label num hi 4,-1.3015216609911653,0.254884290297245,,0.22177082688032307,41005.9874405132,0.7884673456547473,1.9687902275020182,0
,,Smith,2024-07-10,799.274.2019x06441,jriley@example.com,,,,,-0.7558991103918019,,-0.18922036394591976,constant_value,,q_const_0_2,constant_value,0.5489290364425041,0.09239270436452485,1.130707872698332,Low,,-1.1745331848715062,North,-0.7558991103918019,Rand Choice 2,4.5425169645144905,-1.7306292615912002,,q_const_0,G3,Saturday,label num hi 11,1.130707872698332,0.06837370331863153,,4.0382751191720745,,2.5170451721845946,-0.45640808811979866,0
binary_2,,Hahn,1929-04-25,849-657-3837x243,sfarrell@example.net,34885 Reilly Mountain,,GA,10776,0.46668962570515005,,1.04636226905252,constant_value,0.7705055733139311,q_const_0,constant_value,4.743210571057972,0.5920543732108,-0.416088746969434,High,2.1075781641126285,-0.14123304787264285,North,0.46668962570515005,Rand Choice 2,8.000222537823937,1.3446325503552865,305.20047304432126,q_const_0,G5,Wednesday,label num hi 10,-0.416088746969434,0.7127345259264534,Q3,-0.28217825919559314,,-0.8430171976709409,0.3188825317338031,0
